Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-26 15:09:10,0.0,Discharge,0.0,0.0,100.52,0.0,0.0,0.0,0,100.53,1.05,13.950000000000001,4.45,105.5565,62.07750000000001,58.80973696551137,44.0,44.0,44.0,,,,,,,0,0.0,0.9584,,,-0.001,,0,,,
2026-08-26 15:09:11,1.0,Discharge,0.0,0.0,100.52,0.0,0.0,0.0,0,100.52,1.05,13.98,4.45,105.546,62.211000000000006,58.94207265078734,44.0,44.0,44.0,,,,,,,0,0.0,0.9584,,,-0.001,,0,,,
2026-08-26 15:09:12,2.0,Discharge,0.0,0.0,100.52,0.0,0.0,0.0,0,100.52,1.02,13.96,4.45,102.5304,62.12200000000001,60.588859499231454,44.0,44.0,44.0,,,,,,,0,0.0,0.9586,,,-0.001,,0,,,
2026-08-26 15:09:13,3.0,Discharge,0.0,0.0,100.53,0.0,0.0,0.0,0,100.53,1.08,13.950000000000001,4.46,108.5724,62.217000000000006,57.30461885341026,44.0,44.0,44.0,,,,,,,0,0.0,0.9587,,,-0.001,,0,,,
2026-08-26 15:09:14,4.0,Discharge,0.0,0.0,100.53,0.0,0.0,0.0,0,100.52,1.07,13.950000000000001,4.46,107.5564,62.217000000000006,57.84593013525927,44.0,44.0,44.0,,,,,,,0,0.0,0.959,,,-0.001,,0,,,
2026-08-26 15:09:15,5.0,Discharge,0.0,0.0,100.52,0.0,0.0,0.0,0,100.52,1.07,14.0,4.46,107.5564,62.44,58.05326321818135,44.0,44.0,44.0,,,,,,,0,0.0,0.9582,,,-0.001,,0,,,
2026-08-26 15:09:16,6.0,Discharge,0.0,0.0,100.52,0.0,0.0,0.0,0,100.52,1.01,13.950000000000001,4.46,101.5252,62.217000000000006,61.282322024482596,44.0,44.0,44.0,,,,,,,0,0.0,0.9579,,,-0.001,,0,,,
2026-08-26 15:09:17,7.0,Discharge,0.0,0.0,100.53,0.0,0.0,0.0,0,100.53,1.08,13.97,4.45,108.5724,62.166500000000006,57.25810611168216,44.0,44.0,44.0,,,,,,,0,0.0,0.9582,,,-0.001,,0,,,
2026-08-26 15:09:18,8.0,Discharge,0.0,0.0,100.52,0.0,0.0,0.0,0,100.52,1.05,13.99,4.46,105.546,62.3954,59.11678320353211,44.0,44.0,44.0,,,,,,,0,0.0,0.9585,,,-0.001,,0,,,
2026-08-26 15:09:19,9.0,Discharge,0.0,0.0,100.53,0.0,0.0,0.0,0,100.52,1.05,13.96,4.46,105.546,62.2616,58.99001383283118,44.0,44.0,44.0,,,,,,,0,0.0,0.9585,,,-0.001,,0,,,
