Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-29 15:32:43,0.0,Charge,0.0,0.0,99.95,0.0,0.0,0.0,0,99.95,3.5500000000000003,13.97,18.57,354.82250000000005,259.4229,73.11342995441382,68.0,74.0,81.0,234.86,1.2848,777770000000.0,777770000000.0,257.05,777770000000.0,302575374440.77026,,,,,,,0,,,
2026-08-29 15:32:44,0.0,Charge,0.0,0.0,100.07000000000001,0.0,0.0,0.0,0,100.10000000000001,0.39,2.09,1.1300000000000001,39.039,2.3617,6.049591434206818,27.0,29.0,33.0,234.74,1.2852,777770000000.0,777770000000.0,256.86,777770000000.0,302799190220.35345,,,,,,,0,,,
2026-08-29 15:32:45,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.93,3.42,13.15,18.21,341.7606,239.46150000000003,70.06702937670404,42.0,44.0,46.0,234.89,1.2798,777770000000.0,777770000000.0,254.94,777770000000.0,305079626578.80286,,,,,,,0,,,
2026-08-29 15:32:46,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.98,3.4,13.93,18.25,339.932,254.2225,74.78628078556888,51.0,54.0,57.0,234.87,1.2779,777770000000.0,777770000000.0,255.12,777770000000.0,304864377547.8206,,,,,,,0,,,
2026-08-29 15:32:47,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.42,13.97,18.25,341.8974,254.95250000000001,74.56988558555871,63.0,61.0,64.0,234.96,1.2771,99.96,4.0657,254.53,-406.06,-159.53325737634069,,,,,,,0,,,
2026-08-29 15:32:48,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.97,3.46,13.96,18.25,345.89619999999996,254.77,73.65504449022569,64.0,68.0,68.0,235.25,1.2746,99.96,4.0643,254.63,-406.08,-159.47845894042337,,,,,,,0,,,
2026-08-29 15:32:49,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.48,13.99,18.25,347.8956,255.3175,73.38911443548007,66.0,68.0,72.0,235.01,1.2774,99.96,4.0621,254.76,-406.03,-159.37745328937038,,,,,,,0,,,
2026-08-29 15:32:50,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.98,3.39,13.98,18.25,338.9322,255.13500000000002,75.27611717033672,66.0,70.0,72.0,235.06,1.2795,99.96,4.0622,255.42,-405.88,-158.90689844178218,,,,,,,0,,,
2026-08-29 15:32:51,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.38,13.97,18.25,337.8986,254.95250000000001,75.45236943864225,66.0,70.0,72.0,234.98,1.2828,99.96,4.0608,256.91,-405.57,-157.86462185201043,,,,,,,0,,,
2026-08-29 15:32:52,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.96000000000001,3.47,13.96,18.25,346.86120000000005,254.77,73.45012933127141,68.0,70.0,72.0,234.94,1.2834,99.96,4.0591,256.1,-405.54,-158.35220616946503,,,,,,,0,,,
