Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-29 11:23:26,0.0,Charge,225.29,9.58,101.67,20.12,2136.695418,2045.6004,95.73663998936887,101.68,0.0,13.94,1.6500000000000001,0.0,23.001,0,86.0,101.0,86.0,232.6,10.728,99.96,19.248,2482.3,1923.8,77.50070499133868,,,,,,,0,,,
2026-08-29 11:23:27,1.0,Charge,224.03,9.68,101.65,20.02,2146.924296,2035.0330000000001,94.78829802203701,101.69,0.0,13.98,1.6500000000000001,0.0,23.067000000000004,0,85.0,101.0,85.0,232.63,10.722,99.96,19.261,2482.5,1925.1,77.54682779456193,,,,,,,0,,,
2026-08-29 11:23:28,2.0,Charge,223.77,9.58,101.67,20.0,2122.279434,2033.4,95.81207674276506,101.67,0.0,13.99,1.55,0.0,21.6845,0,86.0,101.0,86.0,232.54,10.732,99.96,19.256,2482.8,1924.7,77.5213468664411,,,,,,,0,,,
2026-08-29 11:23:29,3.0,Charge,224.04,9.63,101.64,19.97,2135.930148,2029.7507999999998,95.02889417524153,101.66,0.0,13.96,1.6300000000000001,0.0,22.754800000000003,0,86.0,101.0,86.0,232.52,10.716,99.96,19.261,2478.6,1925.2,77.6728798515291,,,,,,,0,,,
2026-08-29 11:23:30,4.0,Charge,224.07,9.63,101.69,20.330000000000002,2136.216159,2067.3577,96.77661557282508,101.65,0.0,13.97,1.61,0.0,22.4917,0,86.0,101.0,86.0,232.53,10.714,99.96,19.253,2478.8,1924.3,77.63030498628368,,,,,,,0,,,
2026-08-29 11:23:31,5.0,Charge,224.07,9.620000000000001,101.71000000000001,19.830000000000002,2133.997866,2016.9093000000003,94.51318261065215,101.66,0.0,13.97,1.61,0.0,22.4917,0,86.0,101.0,86.0,232.51,10.716,99.96,19.262,2479.1,1925.2,77.65721431164536,,,,,,,0,,,
2026-08-29 11:23:32,6.0,Charge,224.66,9.69,101.67,19.990000000000002,2155.185846,2032.3833000000002,94.30199737865208,101.66,0.0,13.950000000000001,1.6,0.0,22.320000000000004,0,86.0,101.0,86.0,232.5,10.72,99.96,19.246,2479.5,1923.7,77.58419036095987,,,,,,,0,,,
2026-08-29 11:23:33,7.0,Charge,224.19,9.61,101.68,20.07,2132.9212409999996,2040.7176000000002,95.67711928468721,101.65,0.0,14.0,1.59,0.0,22.26,0,85.0,101.0,86.0,232.42,10.718,99.96,19.26,2479.3,1925.0,77.64288307183479,,,,,,,0,,,
2026-08-29 11:23:34,8.0,Charge,225.28,9.56,101.67,19.85,2132.1400320000002,2018.1495000000002,94.65370330798235,101.68,0.0,13.97,1.58,0.0,22.0726,0,86.0,101.0,86.0,232.54,10.712,99.96,19.254,2478.6,1924.5,77.64463810215445,,,,,,,0,,,
2026-08-29 11:23:35,9.0,Charge,225.28,9.620000000000001,101.67,20.14,2145.521664,2047.6338,95.43757279907848,101.67,0.0,13.96,1.57,0.0,21.9172,0,86.0,101.0,86.0,232.53,10.711,99.96,19.26,2478.3,1925.1,77.67824718557075,,,,,,,0,,,
