Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-28 12:17:51,0.0,Charge,222.47,9.700000000000001,101.68,20.09,2136.3794100000005,2042.7512000000002,95.61743529441709,101.67,0.0,13.950000000000001,1.56,0.0,21.762000000000004,0,83.0,97.0,83.0,229.73,10.847,99.96,19.25,2479.4,1924.1,77.60345244817294,,,,,,,0,,,
2026-08-28 12:17:52,1.0,Charge,222.74,9.69,101.64,19.66,2136.767094,1998.2424,93.51708970112024,101.65,0.0,13.96,1.55,0.0,21.638,0,83.0,97.0,83.0,229.53,10.852,99.96,19.236,2478.3,1922.7,77.58140660936932,,,,,,,0,,,
2026-08-28 12:17:53,2.0,Charge,222.48000000000002,9.700000000000001,101.67,19.85,2136.4754400000006,2018.1495000000002,94.46162882171956,101.67,0.0,13.92,1.54,0.0,21.4368,0,83.0,97.0,83.0,229.91,10.831,99.96,19.248,2477.9,1923.8,77.63832277331612,,,,,,,0,,,
2026-08-28 12:17:54,3.0,Charge,222.64000000000001,9.69,101.66,20.09,2135.807784,2042.3493999999998,95.62421371903754,101.66,0.0,13.97,1.53,0.0,21.374100000000002,0,83.0,97.0,83.0,229.87,10.831,99.96,19.237,2477.6,1922.7,77.60332579916049,,,,,,,0,,,
2026-08-28 12:17:55,4.0,Charge,222.67000000000002,9.71,101.68,20.07,2140.5044430000003,2040.7176000000002,95.3381623043891,101.68,0.0,13.94,1.52,0.0,21.1888,0,83.0,99.0,83.0,229.93,10.831,99.96,19.252,2478.5,1924.2,77.63566673391165,,,,,,,0,,,
2026-08-28 12:17:56,5.0,Charge,222.46,9.68,101.67,20.1,2131.878672,2043.5670000000002,95.85756576301075,101.67,0.0,13.98,1.51,0.0,21.1098,0,83.0,99.0,83.0,229.9,10.828,99.96,19.244,2478.3,1923.5,77.61368680143647,,,,,,,0,,,
2026-08-28 12:17:57,6.0,Charge,221.16,9.790000000000001,101.65,19.96,2143.504836,2028.9340000000002,94.65497655634869,101.65,0.0,13.97,1.51,0.0,21.0947,0,83.0,98.0,83.0,229.81,10.828,99.96,19.248,2476.5,1923.9,77.68625075711691,,,,,,,0,,,
2026-08-28 12:17:58,7.0,Charge,221.42000000000002,9.74,101.69,20.080000000000002,2135.0644920000004,2041.9352000000001,95.63810403156664,101.69,0.0,13.97,1.5,0.0,20.955000000000002,0,83.0,98.0,83.0,229.83,10.828,99.96,19.252,2476.4,1924.2,77.70150218058471,,,,,,,0,,,
2026-08-28 12:17:59,8.0,Charge,222.03,9.700000000000001,101.69,19.94,2132.1540900000005,2027.6986000000002,95.10094085179368,101.65,0.0,3.87,1.67,0.0,6.4629,0,83.0,98.0,83.0,229.77,10.832,99.96,19.244,2476.4,1923.4,77.66919722177354,,,,,,,0,,,
2026-08-28 12:18:00,9.0,Charge,222.16,9.69,101.69,19.92,2131.2030959999997,2025.6648000000002,95.04794750917537,101.67,0.0,13.97,1.49,0.0,20.8153,0,83.0,97.0,83.0,229.86,10.838,99.96,19.261,2478.6,1925.1,77.66884531590414,,,,,,,0,,,
2026-08-28 12:18:01,10.0,Charge,221.39000000000001,9.68,101.69,19.85,2121.6246480000004,2018.5465000000002,95.14154645134005,101.67,0.0,13.93,1.55,0.0,21.5915,0,84.0,97.0,83.0,229.8,10.835,99.96,19.246,2477.1,1923.7,77.6593597351742,,,,,,,0,,,
2026-08-28 12:18:02,11.0,Charge,221.31,9.68,101.67,20.16,2120.857992,2049.6672,96.64330227348856,101.65,0.0,13.99,1.54,0.0,21.5446,0,83.0,97.0,83.0,229.84,10.831,99.96,19.249,2478.3,1923.9,77.62982689747004,,,,,,,0,,,
2026-08-28 12:18:03,12.0,Charge,221.23000000000002,9.71,101.69,20.37,2126.6618670000003,2071.4253,97.40266340140286,101.69,0.0,13.98,1.54,0.0,21.5292,0,83.0,97.0,83.0,229.79,10.825,99.96,19.245,2476.8,1923.5,77.66069121447028,,,,,,,0,,,
2026-08-28 12:18:04,13.0,Charge,221.28,9.67,101.68,19.87,2118.379824,2020.3816000000002,95.37390684665056,101.67,0.0,13.97,1.53,0.0,21.374100000000002,0,83.0,97.0,83.0,229.99,10.835,99.96,19.254,2479.1,1924.4,77.62494453632367,,,,,,,0,,,
2026-08-28 12:18:05,14.0,Charge,221.28,9.700000000000001,101.67,19.8,2124.95184,2013.066,94.73466466891786,101.66,0.0,13.96,1.52,0.0,21.2192,0,83.0,98.0,83.0,229.81,10.835,99.96,19.244,2477.2,1923.4,77.64411432262233,,,,,,,0,,,
