Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-29 15:27:08,0.0,Charge,231.02,0.11,100.14,0.0,25.158078000000003,0.0,0.0,100.19,0.55,3.59,1.19,55.1045,4.2721,7.752724369153154,73.0,74.0,74.0,233.93,1.5534,777770000000.0,777770000000.0,255.1,777770000000.0,304888279106.23285,,,,,,,0,,,
2026-08-29 15:27:09,0.0,Charge,233.69,0.08,100.02,0.0,18.508248,0.0,0.0,100.03,3.41,13.43,18.44,341.1023,247.6492,72.602618041567,73.0,74.0,73.0,233.78,1.5416,777770000000.0,777770000000.0,251.8,777770000000.0,308884034948.3717,,,,,,,0,,,
2026-08-29 15:27:10,0.0,Charge,230.37,2.49,100.66,6.43,567.885087,647.2438,113.97443159129833,100.7,0.0,13.950000000000001,3.64,0.0,50.778000000000006,0,73.0,74.0,74.0,233.73,2.3833,777770000000.0,777770000000.0,432.4,777770000000.0,179872802960.22202,,,,,,,0,,,
2026-08-29 15:27:11,0.0,Charge,223.02,9.36,101.59,19.48,2066.592528,1978.9732000000001,95.76020300021138,101.61,0.0,13.99,1.53,0.0,21.404700000000002,0,73.0,74.0,74.0,777770000000.0,777770000000.0,99.96,999990000000.0,777770000000.0,999990000000.0,128.57142857142858,,,,,,,0,,,
2026-08-29 15:27:12,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.98,3.43,13.98,17.37,342.93140000000005,242.8326,70.81083855255015,73.0,74.0,74.0,777770000000.0,777770000000.0,777770000000.0,777770000000.0,777770000000.0,777770000000.0,100.0,,,,,,,0,,,
2026-08-29 15:27:13,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.98,3.38,13.96,18.3,337.93240000000003,255.46800000000002,75.59736799430891,73.0,74.0,74.0,234.05,1.2648,99.96,4.064,250.5,-406.1,-162.11576846307386,,,,,,,0,,,
2026-08-29 15:27:14,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.97,3.46,13.98,18.34,345.89619999999996,256.3932,74.1243182203216,73.0,74.0,74.0,233.92,1.2642,99.96,4.069,250.4,-406.5,-162.34025559105433,,,,,,,0,,,
2026-08-29 15:27:15,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.98,3.44,13.98,18.39,343.9312,257.0922,74.75105486213522,73.0,74.0,74.0,233.64,1.2658,99.96,4.074,250.4,-407.1,-162.57987220447285,,,,,,,0,,,
2026-08-29 15:27:16,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.97,3.48,14.0,18.44,347.8956,258.16,74.20616989694611,73.0,74.0,74.0,233.67,1.2664,99.96,4.084,250.5,-408.0,-162.874251497006,,,,,,,0,,,
2026-08-29 15:27:17,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.97,3.47,13.98,18.52,346.89590000000004,258.9096,74.63610841177425,73.0,74.0,74.0,233.74,1.2648,99.96,4.094,250.6,-409.0,-163.20830007980845,,,,,,,0,,,
2026-08-29 15:27:18,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.43,13.950000000000001,18.59,342.8971,259.33050000000003,75.62924854132625,73.0,74.0,74.0,233.68,1.2653,99.96,4.106,250.3,-410.2,-163.88333999200958,,,,,,,0,,,
2026-08-29 15:27:19,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.97,3.49,13.97,18.580000000000002,348.8953,259.56260000000003,74.39555648929637,73.0,74.0,74.0,233.63,1.2637,99.96,4.109,250.1,-410.6,-164.17433026789286,,,,,,,0,,,
2026-08-29 15:27:20,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.98,3.5,14.0,18.580000000000002,349.93,260.12,74.33486697339468,73.0,74.0,74.0,234.12,1.2615,99.96,4.108,249.5,-410.4,-164.48897795591182,,,,,,,0,,,
2026-08-29 15:27:21,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.5100000000000002,13.96,18.580000000000002,350.8947,259.37680000000006,73.91869982647218,73.0,74.0,74.0,234.17,1.2631,99.96,4.108,250.7,-410.5,-163.74152373354607,,,,,,,0,,,
2026-08-29 15:27:22,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.54,14.01,18.59,353.8938,260.4459,73.59436644552689,73.0,74.0,75.0,233.82,1.2656,99.96,4.108,250.3,-410.4,-163.96324410707152,,,,,,,0,,,
2026-08-29 15:27:23,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.45,14.0,18.59,344.8965,260.26,75.46031925519685,74.0,74.0,76.0,233.79,1.263,99.96,4.109,249.9,-410.5,-164.265706282513,,,,,,,0,,,
2026-08-29 15:27:24,0.0,Charge,0.0,0.0,99.98,0.0,0.0,0.0,0,99.97,3.5100000000000002,13.98,18.59,350.8947,259.8882,74.06444155468861,74.0,74.0,76.0,233.88,1.2634,99.96,4.109,249.9,-410.5,-164.265706282513,,,,,,,0,,,
2026-08-29 15:27:25,0.0,Charge,0.0,0.0,99.97,0.0,0.0,0.0,0,99.97,3.49,13.950000000000001,18.59,348.8953,259.33050000000003,74.32903223402552,74.0,74.0,76.0,233.78,1.2658,99.97,4.107,250.4,-410.4,-163.89776357827475,,,,,,,0,,,
