Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-27 14:44:52,0.0,Charge,221.01,9.66,101.72,19.93,2113.607034,2027.2795999999998,95.91563461838857,101.74000000000001,0.0,14.0,1.4000000000000001,0.0,19.6,0,55.0,61.0,51.0,228.58,10.022,99.96,18.955,2278.5,1894.6,83.15119596225587,,,,,,,0,,,
2026-08-27 14:44:57,5.0,Charge,222.67000000000002,9.66,101.74000000000001,19.96,2129.482278,2030.7304000000004,95.36263442902437,101.75,0.0,14.0,1.45,0.0,20.3,0,55.0,61.0,51.0,228.61,10.027,99.97,18.96,2281.8,1895.1,83.05285301078095,,,,,,,0,,,
2026-08-27 14:45:03,10.0,Charge,222.70000000000002,9.68,101.73,20.16,2134.1786399999996,2050.8768,96.09677285496589,101.74000000000001,0.0,13.96,1.43,0.0,19.9628,0,57.0,61.0,53.0,228.62,9.967,99.97,18.965,2267.1,1895.7,83.61783776630939,,,,,,,0,,,
2026-08-27 14:45:08,15.0,Charge,221.69,9.66,101.73,20.07,2120.110146,2041.7211000000002,96.30259559165376,101.74000000000001,0.0,13.97,1.41,0.0,19.6977,0,57.0,61.0,53.0,228.55,10.025,99.97,18.964,2279.8,1895.5,83.14325818054215,,,,,,,0,,,
2026-08-27 14:45:13,20.0,Charge,221.03,9.71,101.74000000000001,20.2,2124.7392870000003,2055.148,96.72471406606037,101.73,0.0,13.97,1.3900000000000001,0.0,19.418300000000002,0,57.0,61.0,53.0,228.46,10.036,99.97,18.969,2281.2,1896.0,83.1141504471331,,,,,,,0,,,
2026-08-27 14:45:18,25.0,Charge,221.42000000000002,9.67,101.75,19.990000000000002,2119.7200860000003,2033.9825000000003,95.95524019580385,101.74000000000001,0.0,13.94,1.37,0.0,19.0978,0,57.0,61.0,53.0,228.34,10.066,99.97,18.97,2286.2,1896.2,82.94112501093518,,,,,,,0,,,
2026-08-27 14:45:23,30.0,Charge,222.04,9.69,101.72,19.900000000000002,2130.051924,2024.2280000000003,95.03186176789184,101.75,0.0,1.28,1.67,0.0,2.1376,0,57.0,61.0,53.0,228.26,10.037,99.97,18.974,2280.4,1896.6,83.16961936502368,,,,,,,0,,,
2026-08-27 14:45:28,35.0,Charge,222.43,9.66,101.74000000000001,19.900000000000002,2127.187062,2024.6260000000004,95.17855933631098,101.72,0.0,14.57,1.77,0.0,25.7889,0,57.0,61.0,53.0,228.36,10.064,99.97,18.978,2286.4,1897.0,82.96885934219735,,,,,,,0,,,
2026-08-27 14:45:33,40.0,Charge,222.43,9.69,101.74000000000001,19.66,2133.793233,2000.2084000000002,93.73956056594169,101.76,0.0,14.15,1.73,0.0,24.4795,0,57.0,61.0,53.0,228.36,10.08,99.96,18.974,2289.9,1896.5,82.82021048954103,,,,,,,0,,,
2026-08-27 14:45:38,45.0,Charge,222.5,9.69,101.73,19.94,2134.46475,2028.4962000000003,95.03535722480308,101.73,0.0,8.08,1.51,0.0,12.200800000000001,0,57.0,63.0,53.0,228.44,10.041,99.96,18.982,2281.4,1897.3,83.16384676076093,,,,,,,0,,,
