Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-29 12:35:21,0.0,Charge,236.61,0.1,100.23,0.0,23.424390000000002,0.0,0.0,100.22,0.31,1.27,1.02,31.0682,1.2954,4.169536696686644,72.0,72.0,72.0,238.91,1.5462,16.976,0.04959,255.7,-0.7898,-0.3088775909268674,,,,,,,0,,,
2026-08-29 12:35:22,0.0,Charge,236.27,0.1,99.99000000000001,0.0,23.39073,0.0,0.0,99.99000000000001,3.25,12.32,18.03,324.96750000000003,222.1296,68.35440467123635,72.0,72.0,72.0,238.85,1.5124,777770000000.0,777770000000.0,246.4,777770000000.0,315653409090.9091,,,,,,,0,,,
2026-08-29 12:35:23,0.0,Charge,234.64000000000001,1.41,100.13,0.0,327.533976,0.0,0.0,100.18,0.37,13.91,18.46,37.0666,256.77860000000004,692.749267534654,72.0,72.0,72.0,238.77,1.5155,99.96,999990000000.0,247.9,-403.19,-162.64219443323918,,,,,,,0,,,
2026-08-29 12:35:24,0.0,Charge,228.24,8.53,101.51,18.13,1927.418328,1840.3763,95.48400953049358,101.5,0.0,13.97,1.6500000000000001,0.0,23.050500000000003,0,72.0,72.0,72.0,235.19,999990000000.0,99.97,999990000000.0,1820.4,1155.5,63.47506042627994,,,,,,,0,,,
