Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-27 10:07:42,0.0,Charge,225.71,9.56,101.73,19.93,2136.2097240000003,2027.4789,94.91010537128328,101.75,0.0,13.98,1.46,0.0,20.410800000000002,0,53.0,57.0,49.0,231.22,9.905,99.96,18.938,2278.2,1892.7,83.07874637872004,,,,,,,0,,,
2026-08-27 10:07:43,1.0,Charge,225.9,9.56,101.76,20.14,2138.0079600000004,2049.4464000000003,95.85775349498698,101.77,0.0,13.97,1.45,0.0,20.2565,0,53.0,57.0,49.0,231.4,9.912,99.96,18.935,2281.5,1892.5,82.94981371904449,,,,,,,0,,,
2026-08-27 10:07:44,2.0,Charge,225.8,9.55,101.75,19.88,2134.8261,2022.79,94.75198003247195,101.77,0.0,13.97,1.45,0.0,20.2565,0,53.0,57.0,49.0,231.31,9.899,99.96,18.932,2278.7,1892.2,83.03857462588319,,,,,,,0,,,
2026-08-27 10:07:45,3.0,Charge,224.71,9.55,101.8,19.990000000000002,2124.520695,2034.9820000000002,95.78546374197593,101.79,0.0,13.96,1.45,0.0,20.242,0,53.0,57.0,49.0,231.49,9.842,99.96,18.945,2265.9,1893.5,83.56502934816189,,,,,,,0,,,
2026-08-27 10:07:46,4.0,Charge,224.91,9.58,101.77,20.07,2133.091422,2042.5239,95.75416594591697,101.76,0.0,13.96,1.44,0.0,20.1024,0,53.0,57.0,49.0,231.45,9.851,99.96,18.94,2268.1,1893.0,83.4619284863983,,,,,,,0,,,
2026-08-27 10:07:47,5.0,Charge,224.44,9.53,101.77,20.150000000000002,2117.5240679999997,2050.6655,96.84260646618542,101.73,0.0,13.97,1.37,0.0,19.138900000000003,0,53.0,57.0,49.0,231.46,9.855,99.96,18.94,2270.3,1893.0,83.38105096242788,,,,,,,0,,,
2026-08-27 10:07:48,6.0,Charge,223.85,9.56,101.75,19.990000000000002,2118.60594,2033.9825000000003,96.00570174933051,101.75,0.0,13.98,1.43,0.0,19.9914,0,53.0,57.0,49.0,231.36,9.885,99.96,18.942,2274.7,1893.2,83.2285576119928,,,,,,,0,,,
2026-08-27 10:07:49,7.0,Charge,223.99,9.55,101.76,20.11,2117.7134550000005,2046.3936,96.63222355075416,101.76,0.0,14.0,1.43,0.0,20.02,0,53.0,57.0,49.0,231.43,9.884,99.96,18.945,2275.9,1893.4,83.1934619271497,,,,,,,0,,,
2026-08-27 10:07:50,8.0,Charge,223.98000000000002,9.55,101.75,20.1,2117.6189100000006,2045.1750000000002,96.57899210958593,101.74000000000001,0.0,13.97,1.43,0.0,19.9771,0,53.0,57.0,49.0,231.31,9.865,99.96,18.952,2270.1,1894.2,83.44125809435708,,,,,,,0,,,
2026-08-27 10:07:51,9.0,Charge,224.78,9.57,101.76,19.98,2129.633154,2033.1648000000002,95.47018913474335,101.74000000000001,0.0,13.97,1.42,0.0,19.8374,0,53.0,57.0,49.0,231.4,9.901,99.95,18.947,2279.8,1893.6,83.059917536626,,,,,,,0,,,
2026-08-27 10:07:52,10.0,Charge,224.44,9.65,101.75,19.84,2144.18754,2018.72,94.14848106056992,101.74000000000001,0.0,13.96,1.42,0.0,19.8232,0,53.0,57.0,49.0,231.49,9.887,99.96,18.95,2276.2,1894.0,83.20885686670768,,,,,,,0,,,
2026-08-27 10:07:53,11.0,Charge,225.27,9.57,101.75,19.98,2134.275561,2032.9650000000001,95.25316398447951,101.76,0.0,13.97,1.41,0.0,19.6977,0,53.0,57.0,49.0,231.27,9.917,99.96,18.945,2281.3,1893.5,83.00092052776925,,,,,,,0,,,
2026-08-27 10:07:54,12.0,Charge,225.48000000000002,9.53,101.74000000000001,20.05,2127.336156,2039.8870000000002,95.88926480879124,101.77,0.0,13.99,1.49,0.0,20.8451,0,53.0,57.0,49.0,231.24,9.918,99.96,18.95,2282.4,1894.0,82.98282509638977,,,,,,,0,,,
2026-08-27 10:07:55,13.0,Charge,225.79,9.59,101.74000000000001,19.76,2143.672839,2010.3824000000004,93.78214639029629,101.74000000000001,0.0,13.98,1.48,0.0,20.6904,0,53.0,57.0,49.0,231.41,9.916,99.95,18.947,2282.1,1893.6,82.97620612593664,,,,,,,0,,,
2026-08-27 10:07:56,14.0,Charge,225.56,9.56,101.75,19.89,2134.790064,2023.8075000000001,94.80124224524216,101.74000000000001,0.0,13.99,1.48,0.0,20.7052,0,53.0,57.0,49.0,231.27,9.923,99.95,18.95,2283.0,1894.0,82.96101620674551,,,,,,,0,,,
